trade_id,symbol,direction,entry_time,exit_time,duration_m,planned_entry,actual_entry,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,return_pct,adx_1h,atr_1h,month,balance
74,NAS100,SELL,2026-03-12 18:05:00.088000+00:00,2026-03-12 21:00:00.109000+00:00,175.00035,24582.4,24675.8,2.100000000002183,0.05,0.02,0.03,False,False,False,EOD_EXIT,17.959999999999855,26.93999999999978,0.25,44.649999999999636,5352.097704113993,0.8412706537907065,18.386823347347008,103.00328500320443,2026-03,6893.449419216191
81,XAUUSD,SELL,2026-03-13 19:55:00.054000+00:00,2026-03-13 21:00:00.037000+00:00,64.99971666666667,5046.02,5045.74,0.28000000000065484,0.03,0.02,0.01,False,False,False,EOD_EXIT,-1.9799999999995634,-0.9899999999997817,0.15,-3.119999999999345,6538.231715102199,-0.04769656388902183,41.354963635306,26.083678271973717,2026-03,6890.329419216192
82,XAUUSD,SELL,2026-03-16 19:35:00.039000+00:00,2026-03-16 20:39:07.222000+00:00,64.11971666666666,4986.39,4989.86,0.2899999999999636,0.03,0.02,0.01,False,False,False,SL,-49.35441960814751,-24.677209804073755,0.15,-74.18162941222127,6464.050085689978,-1.1345824474356634,41.884109566227885,27.41912200452677,2026-03,6816.147789803971
75,NAS100,BUY,2026-03-16 17:10:00.068000+00:00,2026-03-16 21:00:00.112000+00:00,230.00073333333333,24704.7,24686.7,2.2000000000007276,0.06,0.03,0.03,False,False,False,EOD_EXIT,6.210000000000218,6.210000000000218,0.3,12.120000000000434,5364.217704113994,0.22645326505687974,18.53770224040124,90.29696766793589,2026-03,6828.267789803972
76,NAS100,SELL,2026-03-17 10:10:00.137000+00:00,2026-03-17 11:28:51.983000+00:00,78.8641,24556.8,24561.8,2.400000000001455,0.07,0.04,0.03,False,False,False,SL,-29.263131118578897,-21.94734833893417,0.35000000000000003,-51.56047945751307,5312.657224656481,-0.9611928952467692,23.7006919180553,73.15782779644712,2026-03,6776.707310346459
83,XAUUSD,BUY,2026-03-17 09:35:00.948000+00:00,2026-03-17 12:06:40.021000+00:00,151.65121666666667,5026.73,5024.52,0.2900000000008731,0.03,0.02,0.01,False,False,False,SL,-39.286365971825944,-19.643182985912972,0.15,-59.079548957738915,6404.970536732239,-0.913971088938936,24.432312570983445,21.825758873236193,2026-03,6717.6277613887205
84,XAUUSD,SELL,2026-03-17 13:55:00.448000+00:00,2026-03-17 15:32:51.599000+00:00,97.85251666666666,5003.21,5006.57,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-37.5896849365181,-18.79484246825905,0.15,-56.534527404777144,6348.436009327463,-0.8826664709939567,22.436459282177253,20.88315829806592,2026-03,6661.093233983944
77,NAS100,BUY,2026-03-17 19:00:00.047000+00:00,2026-03-17 21:00:00.031000+00:00,119.99973333333334,24824.0,24789.7,2.2000000000007276,0.06,0.03,0.03,False,False,False,EOD_EXIT,1.8600000000002181,1.8600000000002181,0.3,3.4200000000004365,5316.077224656481,0.06437456540820917,32.71382120416385,86.52111010528762,2026-03,6664.513233983944
85,XAUUSD,SELL,2026-03-17 16:20:00.135000+00:00,2026-03-17 21:00:00.031000+00:00,279.99826666666667,5009.49,5012.73,0.28000000000065484,0.03,0.02,0.01,True,False,False,EOD_EXIT,53.22867132935244,8.779999999999745,0.15,61.858671329352184,6410.294680656815,0.9743922950229963,21.235123413281396,21.12248862275913,2026-03,6726.371905313296
86,XAUUSD,SELL,2026-03-18 09:45:00.020000+00:00,2026-03-18 12:35:37.968000+00:00,170.63246666666666,4995.56,5001.96,0.2899999999999636,0.04,0.02,0.02,True,True,False,FULL_TP2,43.16905843415225,67.83709182509665,0.2,110.8061502592489,6521.100830916064,1.7285656241921066,23.677528379769843,17.130578743711478,2026-03,6837.178055572545
78,NAS100,BUY,2026-03-18 11:20:00.314000+00:00,2026-03-18 13:26:44.985000+00:00,126.74451666666667,24972.3,24977.4,2.400000000001455,0.1,0.05,0.05,False,False,False,SL,-26.641343317842257,-26.641343317842257,0.5,-53.78268663568451,5262.294538020797,-1.0116987463281233,48.71920488864027,53.28268663568374,2026-03,6783.395368936861
87,XAUUSD,SELL,2026-03-18 20:30:00.061000+00:00,2026-03-18 21:00:00.067000+00:00,30.0001,4876.87,4885.6,0.6899999999995998,0.03,0.02,0.01,True,False,False,EOD_EXIT,64.41677429115953,32.5600000000004,0.15,96.82677429115992,6617.927605207225,1.4848225292286732,38.87369288757295,25.562212020301462,2026-03,6880.222143228021
79,NAS100,SELL,2026-03-18 18:25:00.089000+00:00,2026-03-18 21:00:00.068000+00:00,154.99965,24684.2,24697.3,2.2000000000007276,0.07,0.04,0.03,True,False,False,EOD_EXIT,46.91734960085305,46.11000000000022,0.35000000000000003,92.67734960085328,5354.97188762165,1.76115853894621,44.033863111933634,78.1955826680885,2026-03,6972.899492828875
80,NAS100,SELL,2026-03-19 13:05:00.073000+00:00,2026-03-19 15:15:01.290000+00:00,130.02028333333334,24377.5,24378.5,2.599999999998545,0.06,0.03,0.03,True,True,False,FULL_TP2,37.30722682584674,49.74296910112934,0.3,86.75019592697608,5441.722083548626,1.6199934891816057,43.36202413255823,82.90494850188166,2026-03,7059.649688755851
81,NAS100,SELL,2026-03-19 16:25:00.053000+00:00,2026-03-19 16:35:58.241000+00:00,10.9698,24228.7,24245.5,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-28.6624058154488,-28.6624058154488,0.3,-57.6248116308976,5384.097271917728,-1.0589444066816367,44.897261658605444,95.54135271816115,2026-03,7002.024877124953
88,XAUUSD,SELL,2026-03-19 17:30:00.089000+00:00,2026-03-19 21:00:00.075000+00:00,209.9997666666667,4579.59,4602.96,0.3400000000001455,0.02,0.01,0.01,False,False,False,EOD_EXIT,-20.170000000000073,-20.170000000000073,0.1,-40.44000000000015,6577.487605207224,-0.611067427938929,60.49647584240718,49.24638431294187,2026-03,6961.584877124952
82,NAS100,SELL,2026-03-19 17:30:00.124000+00:00,2026-03-19 21:00:00.360000+00:00,210.00393333333335,24218.4,24262.5,2.7999999999992724,0.05,0.02,0.03,False,False,False,EOD_EXIT,-10.1,-15.149999999999999,0.25,-25.5,5358.597271917728,-0.4736170004394686,45.41548922818112,98.53125609543545,2026-03,6936.084877124952
83,NAS100,SELL,2026-03-20 10:55:00.186000+00:00,2026-03-20 12:01:57.955000+00:00,66.96281666666667,24361.5,24369.7,2.599999999998545,0.07,0.04,0.03,True,True,False,FULL_TP2,49.410442095011234,49.410442095011604,0.35000000000000003,98.47088419002284,5457.068156107751,1.8376242735401949,22.695468671675826,82.35073682501948,2026-03,7034.555761314975
84,NAS100,SELL,2026-03-20 13:50:00.092000+00:00,2026-03-20 15:25:06.868000+00:00,95.11293333333333,24231.6,24230.7,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-27.011771370761927,-27.011771370761927,0.3,-54.32354274152385,5402.744613366227,-0.995471216182685,25.93490300124317,90.03923790253944,2026-03,6980.232218573451
89,XAUUSD,SELL,2026-03-20 15:10:00.072000+00:00,2026-03-20 16:15:18.307000+00:00,65.30391666666667,4662.0,4664.79,0.3100000000004002,0.02,0.01,0.01,True,True,False,FULL_TP2,50.24847385873545,78.96188749229805,0.1,129.1103613510335,6706.597966558257,1.9629130315474899,30.517686298235922,39.87974115772638,2026-03,7109.342579924484
85,NAS100,SELL,2026-03-20 15:35:00.085000+00:00,2026-03-20 19:32:23.419000+00:00,237.3889,24191.5,24201.9,2.899999999997817,0.06,0.03,0.03,True,True,False,FULL_TP2,39.423974706571606,52.565299608762864,0.3,91.68927431533447,5494.433887681562,1.6970869599961838,27.744831894777242,87.60883268127142,2026-03,7201.031854239819
90,XAUUSD,SELL,2026-03-20 19:20:00.027000+00:00,2026-03-20 20:55:41.245000+00:00,95.68696666666666,4569.84,4574.85,0.2899999999999636,0.02,0.01,0.01,True,True,False,FULL_TP2,56.89666991564264,89.40905272458167,0.1,146.2057226402243,6852.803689198481,2.1800281360126803,30.89004560770944,45.15608723463723,2026-03,7347.237576880043
91,XAUUSD,SELL,2026-03-23 06:50:00.051000+00:00,2026-03-23 08:29:25.143000+00:00,99.4182,4354.12,4369.04,0.5100000000002183,0.02,0.01,0.01,True,True,False,FULL_TP2,77.24609232376952,121.38671650878041,0.1,198.53280883254993,7051.336498031031,2.897103402297677,42.72462158997502,61.30642247918187,2026-03,7545.7703857125925
86,NAS100,SELL,2026-03-23 07:30:00.108000+00:00,2026-03-23 13:05:38.416000+00:00,335.63846666666666,23771.1,23796.3,2.7999999999992724,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,33.512914615767656,0.8399999999997818,0.25,34.10291461576744,5528.536802297329,0.6206811349978323,44.91106757458611,111.70971538589299,2026-03,7579.87330032836
87,NAS100,BUY,2026-03-23 19:55:00.090000+00:00,2026-03-23 21:00:00.001000+00:00,64.99851666666667,24279.5,24253.2,2.600000000002183,0.03,0.02,0.01,False,False,False,EOD_EXIT,14.740000000000146,7.370000000000073,0.15,21.96000000000022,5550.496802297329,0.39721179012274926,42.23742538406413,186.47927103690293,2026-03,7601.83330032836
88,NAS100,BUY,2026-03-24 12:00:00.098000+00:00,2026-03-24 14:37:22.189000+00:00,157.36818333333335,24217.6,24238.4,2.600000000002183,0.04,0.02,0.02,False,False,False,SL,-26.623102461918464,-26.623102461918464,0.2,-53.44620492383693,5497.050597373492,-0.962908489591702,20.158953618214138,133.1155123095925,2026-03,7548.387095404522
92,XAUUSD,BUY,2026-03-24 13:30:00.002000+00:00,2026-03-24 15:29:56.834000+00:00,119.94720000000001,4427.79,4413.29,0.3400000000001455,0.02,0.01,0.01,False,False,False,SL,-52.2067714880468,-52.2067714880468,0.1,-104.51354297609359,6946.822955054937,-1.4821806193092228,18.2471992816603,58.00752387560737,2026-03,7443.873552428428
89,NAS100,SELL,2026-03-24 18:40:00.111000+00:00,2026-03-24 21:00:00.025000+00:00,139.99856666666668,24104.2,24064.3,2.600000000002183,0.04,0.02,0.02,False,False,False,EOD_EXIT,-5.859999999999854,-5.859999999999854,0.2,-11.919999999999707,5485.130597373492,-0.21684355617347092,16.569595674543784,135.04822009690247,2026-03,7431.953552428428
93,XAUUSD,BUY,2026-03-24 16:10:00.081000+00:00,2026-03-24 21:00:00.057000+00:00,289.9996,4395.03,4398.17,0.27999999999974534,0.02,0.01,0.01,False,False,False,EOD_EXIT,-9.170000000000073,-9.170000000000073,0.1,-18.440000000000147,6928.382955054936,-0.26544508359151525,17.292953732895327,57.789894298363436,2026-03,7413.513552428428
90,NAS100,BUY,2026-03-25 12:00:00.056000+00:00,2026-03-25 16:00:26.938000+00:00,240.4480333333333,24289.1,24275.7,3.100000000002183,0.05,0.02,0.03,False,False,False,SL,-20.623827407328644,-30.935741110992968,0.25,-51.80956851832161,5433.32102885517,-0.9445457605536355,15.149761442065646,103.11913703664452,2026-03,7361.703983910106
91,NAS100,BUY,2026-03-25 16:25:00.053000+00:00,2026-03-25 17:16:25.552000+00:00,51.42498333333333,24297.4,24272.4,2.600000000002183,0.05,0.02,0.03,False,False,False,SL,-21.5580433824638,-32.3370650736957,0.25,-54.1451084561595,5379.1759203990105,-0.9965379952446537,16.490319916297597,107.79021691231799,2026-03,7307.558875453947
94,XAUUSD,BUY,2026-03-25 09:25:00.030000+00:00,2026-03-25 21:00:00.058000+00:00,695.0004666666666,4561.08,4557.26,0.3000000000001819,0.02,0.01,0.01,False,False,False,EOD_EXIT,-19.13000000000011,-19.13000000000011,0.1,-38.36000000000022,6890.022955054936,-0.5536645455201467,21.549321233553194,42.129117048439035,2026-03,7269.198875453946
95,XAUUSD,SELL,2026-03-26 07:10:00.113000+00:00,2026-03-26 07:58:40.124000+00:00,48.66685,4508.82,4512.05,0.27999999999974534,0.02,0.01,0.01,True,True,False,FULL_TP2,42.47261706327572,66.74268395657509,0.1,109.11530101985082,6999.138256074786,1.5836710810926584,18.061347591768016,33.70842624069466,2026-03,7378.314176473797
96,XAUUSD,SELL,2026-03-26 13:50:00.008000+00:00,2026-03-26 15:45:20.679000+00:00,115.34451666666668,4427.33,4426.48,0.38000000000010914,0.02,0.01,0.01,False,False,False,SL,-32.48147939899354,-32.48147939899354,0.1,-65.06295879798708,6934.075297276799,-0.9295852777521114,28.960820952787135,36.090532665548196,2026-03,7313.251217675809
92,NAS100,SELL,2026-03-26 12:35:00.090000+00:00,2026-03-26 18:32:03.251000+00:00,357.05268333333333,23980.0,24016.6,2.600000000002183,0.05,0.02,0.03,True,True,False,FULL_TP2,29.627116417927027,59.25423283585442,0.25,88.63134925378145,5467.807269652792,1.6476752306551643,15.538092934799675,98.7570547264245,2026-03,7401.88256692959
97,XAUUSD,SELL,2026-03-26 17:30:00.004000+00:00,2026-03-26 18:32:08.401000+00:00,62.13995,4442.52,4454.32,0.28000000000065484,0.02,0.01,0.01,True,True,False,FULL_TP2,46.08442270825981,72.41837854155074,0.1,118.40280124981055,7052.478098526609,1.707549978528652,29.332427368168457,36.57493865734904,2026-03,7520.2853681794
98,XAUUSD,SELL,2026-03-27 15:30:00.002000+00:00,2026-03-27 16:03:18.652000+00:00,33.310833333333335,4418.37,4422.14,0.3099999999994907,0.03,0.02,0.01,False,False,False,SL,-55.643804677716616,-27.821902338858308,0.15,-83.61570701657493,6968.862391510034,-1.1856216474326065,20.661098313012914,30.913224820953292,2026-03,7436.669661162826
99,XAUUSD,BUY,2026-03-27 20:30:00.097000+00:00,2026-03-27 21:00:00.074000+00:00,29.999616666666668,4513.85,4509.6,0.2899999999999636,0.02,0.01,0.01,False,False,False,EOD_EXIT,7.159999999999854,7.159999999999854,0.1,14.219999999999708,6983.082391510034,0.2040505207467366,23.247012868229383,35.53879905591087,2026-03,7450.889661162825
93,NAS100,SELL,2026-03-27 18:10:00.110000+00:00,2026-03-27 21:00:00.075000+00:00,169.99941666666666,23338.8,23329.2,2.599999999998545,0.05,0.02,0.03,True,False,False,EOD_EXIT,30.773991375068,49.170000000000435,0.25,79.69399137506844,5547.50126102786,1.4575128098860195,34.43086355388525,102.5799712502275,2026-03,7530.583652537894
100,XAUUSD,BUY,2026-03-30 07:55:00.043000+00:00,2026-03-30 14:45:09.838000+00:00,410.16324999999995,4496.72,4492.48,0.339999999999236,0.02,0.01,0.01,True,True,False,FULL_TP2,48.55770504271004,76.30496506711552,0.1,124.76267010982556,7107.845061619859,1.786641816821621,18.11941651654398,38.537861145007746,2026-03,7655.346322647719
94,NAS100,SELL,2026-03-30 19:05:00.013000+00:00,2026-03-30 21:00:00.012000+00:00,114.99998333333333,23157.4,23160.5,2.599999999998545,0.05,0.02,0.03,False,False,False,EOD_EXIT,22.800000000000004,34.2,0.25,56.75000000000001,5604.25126102786,1.0229830932834285,25.846856044789433,104.78593628577475,2026-03,7712.096322647719
101,XAUUSD,BUY,2026-03-30 18:35:00.030000+00:00,2026-03-30 21:00:00.111000+00:00,145.00135,4548.83,4541.6,0.2899999999999636,0.02,0.01,0.01,False,False,False,EOD_EXIT,-26.660000000000768,-26.660000000000768,0.1,-53.42000000000154,7054.425061619857,-0.7515639344539576,24.065435113474777,34.591338746590715,2026-03,7658.676322647717
102,XAUUSD,BUY,2026-03-31 08:00:00.004000+00:00,2026-03-31 13:39:49.084000+00:00,339.81800000000004,4569.04,4564.79,0.3100000000004002,0.02,0.01,0.01,False,False,False,SL,-31.094623092190886,-31.094623092190886,0.1,-62.289246184381774,6992.135815435475,-0.882981187556605,21.695688832168198,34.5495812135451,2026-03,7596.387076463335
103,XAUUSD,BUY,2026-03-31 14:20:00.025000+00:00,2026-03-31 17:34:09.099000+00:00,194.15123333333335,4575.76,4567.13,0.4899999999997817,0.03,0.02,0.01,True,True,False,FULL_TP2,77.43284695030161,60.840094032379056,0.15,138.12294098268066,7130.258756418156,1.9754041487261682,23.055063560474306,30.727320218373478,2026-03,7734.510017446016
95,NAS100,BUY,2026-03-31 18:10:00.007000+00:00,2026-03-31 19:40:18.450000+00:00,90.30738333333333,23380.1,23314.9,2.600000000002183,0.05,0.02,0.03,True,True,False,FULL_TP2,36.77370486533982,73.54740973067892,0.25,110.07111459601875,5714.3223756238785,1.9640645907769472,16.1928144619994,122.57901621779867,2026-03,7844.581132042034
104,XAUUSD,BUY,2026-04-01 13:25:00.179000+00:00,2026-04-01 15:26:21.541000+00:00,121.35603333333333,4728.28,4725.27,0.32000000000061846,0.03,0.02,0.01,True,False,True,TP1_THEN_BE,75.57529827400322,0.32000000000061846,0.15,75.74529827400383,7206.00405469216,1.062307846904199,45.148188080216606,29.990197727779368,2026-04,7920.326430316039
96,NAS100,BUY,2026-04-01 13:25:00.078000+00:00,2026-04-01 15:49:11.356000+00:00,144.18796666666668,23904.8,23914.6,2.599999999998545,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,45.69599252468797,0.7799999999995634,0.3,46.17599252468754,5760.498368148566,0.8080746847896577,47.81001445772124,101.54665005486252,2026-04,7966.5024228407265
105,XAUUSD,BUY,2026-04-01 15:40:00+00:00,2026-04-01 21:00:00.017000+00:00,320.00028333333336,4747.38,4736.14,0.32000000000061846,0.03,0.02,0.01,True,False,False,EOD_EXIT,75.40384391993211,37.9399999999996,0.15,113.19384391993171,7319.197898612092,1.5708268141512631,47.595869050515894,29.922160285687294,2026-04,8079.696266760659
97,NAS100,BUY,2026-04-01 16:35:00.088000+00:00,2026-04-01 21:00:00.119000+00:00,265.00051666666667,24024.7,23997.6,3.099999999998545,0.05,0.02,0.03,True,False,False,EOD_EXIT,31.936890324766868,32.22000000000043,0.25,63.9068903247673,5824.405258473334,1.1093986360299428,48.34738836853305,106.45630108255594,2026-04,8143.603157085426
98,NAS100,SELL,2026-04-02 12:15:00.103000+00:00,2026-04-02 16:53:18.015000+00:00,278.29853333333335,23668.5,23664.7,3.099999999998545,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,42.7692170946837,0.9299999999995634,0.3,43.399217094683266,5867.804475568017,0.7451270158707821,33.03264530833912,95.0427046548538,2026-04,8187.002374180109
106,XAUUSD,SELL,2026-04-02 12:00:00.043000+00:00,2026-04-02 17:11:33.735000+00:00,311.56153333333333,4618.26,4620.41,0.36999999999989086,0.02,0.01,0.01,False,False,False,SL,-36.84875203194224,-36.84875203194224,0.1,-73.79750406388447,7245.400394548207,-1.0082731070556021,41.75794841744524,40.94305781326884,2026-04,8113.204870116224
107,XAUUSD,SELL,2026-04-02 19:10:00.007000+00:00,2026-04-02 21:00:00.027000+00:00,110.00033333333334,4654.83,4658.11,0.36999999999989086,0.02,0.01,0.01,False,False,False,EOD_EXIT,9.109999999999673,9.109999999999673,0.1,18.119999999999344,7263.520394548206,0.2500896984745483,34.58198519281499,42.124254564082,2026-04,8131.324870116223
108,XAUUSD,SELL,2026-04-06 06:15:00.057000+00:00,2026-04-06 08:07:38.513000+00:00,112.64093333333334,4626.7,4633.2,0.4899999999997817,0.02,0.01,0.01,False,False,False,SL,-34.022885768204105,-34.022885768204105,0.1,-68.1457715364082,7195.374623011798,-0.9381920588748742,23.459799719505693,37.80320640911558,2026-04,8063.179098579814
99,NAS100,BUY,2026-04-06 07:10:00.409000+00:00,2026-04-06 20:12:54.305000+00:00,782.8982666666667,24074.5,24074.6,2.599999999998545,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,33.330128719776255,0.7799999999995634,0.25,33.860128719775815,5901.664604287793,0.5770493693298817,23.747385595483614,111.10042906591993,2026-04,8097.0392272995905
109,XAUUSD,BUY,2026-04-06 17:15:00.049000+00:00,2026-04-06 20:14:04.234000+00:00,179.06975,4683.3,4673.29,0.4099999999998545,0.03,0.02,0.01,False,False,False,SL,-53.235772047359205,-26.617886023679603,0.15,-80.00365807103881,7115.370964940759,-1.1118762019030408,16.614257678414106,29.575428915199062,2026-04,8017.035569228552
100,NAS100,SELL,2026-04-07 07:05:00.369000+00:00,2026-04-07 11:02:06.269000+00:00,237.09833333333333,24068.0,24071.7,2.399999999997817,0.07,0.04,0.03,False,False,False,SL,-33.973127189684604,-25.47984539226345,0.35000000000000003,-59.802972581948055,5841.861631705845,-1.013323809328284,20.667792335236367,84.93281797421274,2026-04,7957.232596646604
101,NAS100,SELL,2026-04-07 16:35:00.129000+00:00,2026-04-07 17:06:13.142000+00:00,31.21688333333333,24065.8,24076.0,3.099999999998545,0.06,0.03,0.03,True,True,False,FULL_TP2,41.588352207404384,55.45113627653954,0.3,96.73948848394393,5938.601120189789,1.6559702126271627,15.572066474693404,92.41856046089855,2026-04,8053.972085130548
110,XAUUSD,BUY,2026-04-08 08:00:00.156000+00:00,2026-04-08 13:16:23.163000+00:00,316.38345000000004,4805.86,4803.91,0.4099999999998545,0.02,0.01,0.01,False,False,False,SL,-30.247504574010236,-30.247504574010236,0.1,-60.59500914802047,7054.775955792738,-0.85160716773008,26.90348876704028,33.60833841556694,2026-04,7993.3770759825275
102,NAS100,BUY,2026-04-08 10:20:00.112000+00:00,2026-04-08 17:08:46.009000+00:00,408.76495,25039.4,25022.1,2.5,0.05,0.02,0.03,False,False,False,SL,-22.863521117938944,-34.29528167690842,0.25,-57.40880279484736,5881.192317394942,-0.9667058223471433,33.17689299758283,114.31760558969593,2026-04,7935.96827318768
103,NAS100,BUY,2026-04-08 19:00:00.102000+00:00,2026-04-08 21:00:00.127000+00:00,120.00041666666667,24951.7,24932.1,2.599999999998545,0.05,0.02,0.03,False,False,False,EOD_EXIT,0.4,0.6,0.25,0.75,5881.942317394942,0.012752516148497768,35.14132212281253,108.54426525210742,2026-04,7936.71827318768
111,XAUUSD,SELL,2026-04-09 06:10:00.322000+00:00,2026-04-09 13:49:09.125000+00:00,459.1467166666667,4712.55,4717.98,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-52.145548731399685,-26.072774365699843,0.15,-78.36832309709953,6976.407632695639,-1.1108548816883492,24.58012429579831,28.969749295221813,2026-04,7858.349950090581
112,XAUUSD,BUY,2026-04-09 16:05:00.107000+00:00,2026-04-09 18:33:29.564000+00:00,148.49095,4749.46,4743.36,0.3599999999996726,0.03,0.02,0.01,True,True,False,FULL_TP2,60.637900430434456,47.64406462391253,0.15,108.13196505434698,7084.539597749987,1.5499662684212374,20.291079240554183,24.06265890096582,2026-04,7966.481915144928
104,NAS100,BUY,2026-04-09 08:25:00.055000+00:00,2026-04-09 18:55:03.186000+00:00,630.0521833333333,24885.3,24877.7,2.600000000002183,0.07,0.04,0.03,True,True,False,FULL_TP2,47.13258213492082,47.13258213492082,0.35000000000000003,93.91516426984164,5975.857481664783,1.596669249749389,18.502109549171436,78.55430355820106,2026-04,8060.39707941477
113,XAUUSD,BUY,2026-04-10 06:15:00.030000+00:00,2026-04-10 11:47:12.691000+00:00,332.2110166666667,4761.64,4760.35,0.3400000000001455,0.04,0.02,0.02,False,False,False,SL,-39.548279021062626,-39.548279021062626,0.2,-79.29655804212526,7005.2430397078615,-1.1192902086016914,15.16491558763185,21.97126612281233,2026-04,7981.100521372645
114,XAUUSD,BUY,2026-04-14 06:50:00.119000+00:00,2026-04-14 13:39:02.270000+00:00,409.03585000000004,4771.44,4771.4,0.27999999999974534,0.04,0.02,0.02,False,False,False,SL,-35.91003444408125,-35.91003444408125,0.2,-72.0200688881625,6933.222970819699,-1.0280880831675747,16.98463016812394,19.9500191356006,2026-04,7909.0804524844825
105,NAS100,BUY,2026-04-14 07:20:00.068000+00:00,2026-04-14 16:32:17.539000+00:00,552.2911833333333,25454.9,25456.3,2.599999999998545,0.1,0.05,0.05,True,True,False,FULL_TP2,44.712433238115416,59.61657765082055,0.5,103.82901088893597,6079.686492553719,1.737474683884375,41.745508982496574,59.616577650820254,2026-04,8012.9094633734185
115,XAUUSD,BUY,2026-04-14 16:10:00.163000+00:00,2026-04-14 17:33:07.106000+00:00,83.11571666666667,4781.92,4777.21,0.27999999999974534,0.04,0.02,0.02,True,True,False,FULL_TP2,49.977836741945794,78.53660059448703,0.2,128.31443733643283,7061.537408156132,1.8507184591708365,17.69095473721063,19.83247489759767,2026-04,8141.2239007098515
106,NAS100,BUY,2026-04-15 06:50:00.106000+00:00,2026-04-15 08:44:06.649000+00:00,114.10905,25887.3,25889.2,2.600000000002183,0.11,0.06,0.05,False,False,False,SL,-33.343164790458104,-27.785970658715087,0.55,-61.67913544917319,6018.007357104546,-1.0145117766305316,64.97348942306166,55.57194131743175,2026-04,8079.544765260678
107,NAS100,BUY,2026-04-15 20:30:00.124000+00:00,2026-04-15 21:00:00.181000+00:00,30.00095,26074.9,26055.5,2.599999999998545,0.09,0.04,0.05,False,False,False,EOD_EXIT,0.23999999999941793,0.2999999999992724,0.44999999999999996,0.08999999999869035,6018.097357104544,0.0014955116313116674,51.045542370086594,66.66609383881078,2026-04,8079.634765260676
116,XAUUSD,BUY,2026-04-16 06:10:00.096000+00:00,2026-04-16 11:05:03.332000+00:00,295.05393333333336,4826.49,4826.16,0.36999999999989086,0.04,0.02,0.02,False,False,False,SL,-32.179950297006144,-32.179950297006144,0.2,-64.55990059401229,6996.97750756212,-0.9142470946828815,16.023920092311187,17.877750165003782,2026-04,8015.074864666664
108,NAS100,BUY,2026-04-16 08:35:00.194000+00:00,2026-04-16 13:37:33.211000+00:00,302.5502833333333,26323.3,26319.0,2.599999999998545,0.11,0.06,0.05,False,False,False,SL,-32.95756362721367,-27.4646363560114,0.55,-60.97219998322507,5957.125157121319,-1.0131474511831478,57.89684137887087,54.929272712021096,2026-04,7954.102664683439
109,NAS100,BUY,2026-04-16 16:25:00.004000+00:00,2026-04-16 16:41:48.100000+00:00,16.8016,26306.2,26275.0,2.599999999998545,0.12,0.06,0.06,False,False,False,SL,-30.68207893729486,-30.68207893729486,0.6,-61.96415787458972,5895.160999246729,-1.0401688102946096,50.38175470506085,51.13679822882657,2026-04,7892.138506808849
110,NAS100,BUY,2026-04-16 20:45:00.132000+00:00,2026-04-16 21:00:00.154000+00:00,15.000366666666668,26372.8,26372.0,2.599999999998545,0.08,0.04,0.04,False,False,False,EOD_EXIT,-17.8,-17.8,0.4,-36.0,5859.160999246729,-0.6106703447895655,41.304032300392144,74.50018466819864,2026-04,7856.138506808849
117,XAUUSD,SELL,2026-04-17 13:05:00.275000+00:00,2026-04-17 14:45:42.112000+00:00,100.69728333333335,4788.99,4791.01,0.3099999999994907,0.05,0.02,0.03,False,False,False,SL,-27.353670294773107,-41.030505442159665,0.25,-68.63417573693278,6928.343331825187,-0.9809117674417996,25.489040411395557,15.196483497096638,2026-04,7787.504331071917
111,NAS100,BUY,2026-04-17 07:15:00.001000+00:00,2026-04-17 15:05:44.597000+00:00,470.74326666666667,26347.3,26344.5,2.599999999998545,0.1,0.05,0.05,True,True,False,FULL_TP2,43.77147448425785,58.36196597900926,0.5,101.6334404632671,5960.794439709996,1.7346074032840775,22.220140234740196,58.36196597900962,2026-04,7889.137771535184
118,XAUUSD,BUY,2026-04-17 18:50:00.020000+00:00,2026-04-17 21:00:00.040000+00:00,130.00033333333334,4869.09,4863.46,0.31999999999970896,0.04,0.02,0.02,False,False,False,EOD_EXIT,-1.780000000000655,-1.780000000000655,0.2,-3.7600000000013103,6924.583331825186,-0.05426982786389693,27.602746796891736,21.28928866522784,2026-04,7885.377771535183
112,NAS100,BUY,2026-04-20 09:55:00.108000+00:00,2026-04-20 16:08:54.251000+00:00,373.9023833333333,26565.2,26534.4,2.600000000002183,0.09,0.04,0.05,True,True,False,FULL_TP2,41.995034285139994,69.99172380856544,0.44999999999999996,111.53675809370543,6072.331197803702,1.8711726972274505,25.24818722540112,69.99172380856545,2026-04,7996.914529628888
